method,model,execFolder,round,chain,beta,isAdapt,value
PT-20,demos.PhylogeneticTree$Builder,exec_36,2,13,0.7544227250511331,true,0.8650225403839207
PT-20,demos.PhylogeneticTree$Builder,exec_36,2,14,0.7373911401626827,true,0.9001342374654133
PT-20,demos.PhylogeneticTree$Builder,exec_36,2,15,0.6949678477050313,true,0.8222821304474718
PT-20,demos.PhylogeneticTree$Builder,exec_36,2,16,0.629612270707167,true,0.8988454899685061
PT-20,demos.PhylogeneticTree$Builder,exec_36,2,17,0.05506087786300551,true,0.9023617428573595
PT-20,demos.PhylogeneticTree$Builder,exec_36,2,18,0.049490612347900295,true,0.8951622125941442
PT-20,demos.PhylogeneticTree$Builder,exec_36,2,19,0.0,true,0.15766063280292775
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,0,1.0,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,1,0.9946771751857147,true,0.9692234692986306
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,2,0.9894959600356531,true,0.918557728704498
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,3,0.9837561127953783,true,0.9599374311213602
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,4,0.9766730403731507,true,0.9537448423039542
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,5,0.9677653577687981,true,0.9996063954357106
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,6,0.9592158597267817,true,0.882399047819941
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,7,0.9498153507031414,true,0.9585586812827108
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,8,0.9387684599193081,true,0.9831387765843445
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,9,0.9248685158196709,true,0.921737079059856
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,10,0.9097918264475575,true,0.9488901024945501
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,11,0.88680373458395,true,0.9563538040204163
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,12,0.8512682108858349,true,0.967690417381431
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,13,0.8426078702057473,true,0.9780201152100051
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,14,0.7952752168314388,true,0.9098435994033933
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,15,0.7868945265164229,true,0.9394446549001084
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,16,0.7783777872647228,true,0.9503700505507889
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,17,0.7707069020300547,true,0.906577344447281
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,18,0.7635102102284068,true,0.9639299403730409
PT-20,demos.PhylogeneticTree$Builder,exec_36,3,19,0.0,true,0.17369992750667926
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,0,1.0,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,1,0.9927198042280206,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,2,0.9851403741085372,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,3,0.9746518777855537,true,0.9827867393907318
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,4,0.9665797879955224,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,5,0.9587639876467524,true,0.9730331976623663
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,6,0.9508514766227588,true,0.9793350234054716
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,7,0.9380664029593748,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,8,0.929353082131245,true,0.9763834450098084
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,9,0.920457236648804,true,0.9673661747272726
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,10,0.9029089083319429,true,0.9925842029936361
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,11,0.8748797350171265,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,12,0.8584228941873128,true,0.9864334315624245
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,13,0.8406741682349226,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,14,0.8054118326548367,true,0.9698636929852078
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,15,0.7852399507782784,true,0.9830245997182732
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,16,0.7716068259947403,true,0.9699994978389561
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,17,0.7676848519479963,true,0.9978240765162032
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,18,0.5382213486927685,true,0.959778541308489
PT-20,demos.PhylogeneticTree$Builder,exec_36,4,19,0.0,true,-0.010433622036435952
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,0,1.0,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,1,0.9788453828837655,true,0.976952383609746
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,2,0.9648838590164137,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,3,0.9553164745531251,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,4,0.9460670401004546,true,0.9937783035365068
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,5,0.9347651501209152,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,6,0.9229547954084416,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,7,0.9018624188640628,true,0.9751579250928263
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,8,0.8794341550901927,true,0.9838292682938857
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,9,0.851950717158126,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,10,0.8345518827279108,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,11,0.8151157359146193,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,12,0.7976597392988349,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,13,0.7826853581054303,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,14,0.7711862153794808,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,15,0.7206696805814383,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,16,0.5920034825261947,true,1.0
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,17,0.42295270638052096,true,0.9928920878847937
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,18,0.2137492095997413,true,0.6830233557058039
PT-20,demos.PhylogeneticTree$Builder,exec_36,5,19,0.0,true,-0.08082085333661732
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,0,1.0,true,0.8975937008681442
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,1,0.9400086087821026,true,0.8450106424187478
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,2,0.8843504490328287,true,0.9358767473968959
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,3,0.8448829531333623,true,0.8617691911011934
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,4,0.8181792139190036,true,0.9530610299361065
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,5,0.7907505970581913,true,0.9007144630438674
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,6,0.7606712502882967,true,0.9812255102698599
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,7,0.7280180547081828,true,0.9349215597139638
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,8,0.6589691124269231,true,0.9464842763229779
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,9,0.5842893868291292,true,0.8623367186701841
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,10,0.5313566864754943,true,0.8375663051461681
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,11,0.4856170382389264,true,0.8524413626350956
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,12,0.4366568515248569,true,0.8979191605121322
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,13,0.37670346531951326,true,0.9593231544852937
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,14,0.31006537200041095,true,0.9316428950422686
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,15,0.2427479573796101,true,0.9589068966290643
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,16,0.17968745808254477,true,0.9063111223480569
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,17,0.11921095481875557,true,0.9824740025014831
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,18,0.059715371881522886,true,0.7704180114159004
PT-20,demos.PhylogeneticTree$Builder,exec_36,6,19,0.0,true,-0.026960060600539095
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,0,1.0,true,0.9511329146121298
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,1,0.8132217205599263,true,0.9236622026567011
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,2,0.6796579909379388,true,0.911278320318402
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,3,0.5730827829427773,true,0.8800906344483765
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,4,0.47348692014428295,true,0.9083230018211431
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,5,0.3871904668107803,true,0.9406378591781752
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,6,0.3264231420921132,true,0.9086522145297063
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,7,0.2870896167536279,true,0.941040834685834
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,8,0.26165101436843746,true,0.9237275208956615
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,9,0.22215475687898606,true,0.9533137001797988
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,10,0.17494253665066603,true,0.9422024067654676
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,11,0.1518955627566693,true,0.8937077177620191
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,12,0.13780682135953243,true,0.9397888040471192
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,13,0.1225698475058376,true,0.9436066238475784
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,14,0.09957084586361038,true,0.9715395565577263
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,15,0.07419120826783457,true,0.9536470845644084
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,16,0.05224502560995782,true,0.960341370232934
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,17,0.033908396451983104,true,0.9447864752963061
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,18,0.017058297808018933,true,0.9767741595989158
PT-20,demos.PhylogeneticTree$Builder,exec_36,7,19,0.0,true,-0.08399091275867711
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,0,1.0,true,0.9259790012339427
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,1,0.7923113702380393,true,0.9238043364973533
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,2,0.6432996108874197,true,0.8988928129600035
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,3,0.5187731237171357,true,0.9459902612951258
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,4,0.4136153367443738,true,0.943909999176695
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,5,0.3183514080752166,true,0.9189462675837027
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,6,0.2535389819165702,true,0.9393153065035086
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,7,0.20287121132283203,true,0.944918575568669
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,8,0.16333893782565573,true,0.9398903095261981
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,9,0.12683433775750502,true,0.9397060220112702
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,10,0.09607482877058096,true,0.9263194337333329
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,11,0.07304758117689142,true,0.9438115203079125
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,12,0.05331550501928277,true,0.9456838470168344
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,13,0.040292731502514195,true,0.9275460235613484
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,14,0.030924453672948143,true,0.9690669087888132
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,15,0.02392634168780801,true,0.9749953922079014
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,16,0.017856506841241026,true,0.9675961059355078
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,17,0.011687636643038669,true,0.9562996782288613
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,18,0.005837088412107975,true,0.9575899900724952
PT-20,demos.PhylogeneticTree$Builder,exec_36,8,19,0.0,true,0.029751941750685507
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,0,1.0,true,0.9178423189673078
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,1,0.7949218921255136,true,0.9249331963998925
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,2,0.6308461566901733,true,0.9070856108094082
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,3,0.49102743835611,true,0.9511535174993152
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,4,0.38657341304218334,true,0.9303435316840114
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,5,0.30096044683439915,true,0.9313544701045459
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,6,0.24106791355600515,true,0.9225195642733526
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,7,0.19076042956123096,true,0.933054257123501
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,8,0.14279156760540646,true,0.9237150405479879
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,9,0.11053719979260593,true,0.9148315673446517
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,10,0.08258993422799901,true,0.9252261475756779
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,11,0.05801873990799751,true,0.9138054117379191
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,12,0.040074574633099186,true,0.9549800114956015
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,13,0.02861427328516739,true,0.9611329461780275
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,14,0.02030038805998166,true,0.9554915674766846
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,15,0.013424882220267139,true,0.9696318732073206
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,16,0.007830862175698365,true,0.9739620278071357
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,17,0.0041118624602791325,true,0.9891942940686885
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,18,0.0019591238674168837,true,0.9881191320067577
PT-20,demos.PhylogeneticTree$Builder,exec_36,9,19,0.0,true,0.006341466100551359
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,0,1.0,false,0.9143424496937905
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,1,0.7768079597732306,false,0.9274350304731522
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,2,0.6078486461234096,false,0.9323572198901524
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,3,0.4760211237352187,false,0.9316900222246446
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,4,0.3885822710753255,false,0.9364318613344995
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,5,0.30778731671089554,false,0.9332918700191382
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,6,0.24450768414819424,false,0.9276591735201807
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,7,0.19247049837721314,false,0.9268178474624111
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,8,0.14268680117897364,false,0.9218431013942298
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,9,0.10487021310643917,false,0.9264257266494594
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,10,0.07457865248633204,false,0.9458636283321136
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,11,0.051389073896884796,false,0.9585871162321868
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,12,0.03539084933301902,false,0.9541249646282258
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,13,0.023744511628388087,false,0.9613563361094488
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,14,0.015551695408087558,false,0.9715442657663664
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,15,0.009449620063504539,false,0.9655997191209802
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,16,0.005416772174804705,false,0.9670616195061263
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,17,0.002875773671764224,false,0.9810131895783599
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,18,0.0012376156165709842,false,0.9881139230012224
PT-20,demos.PhylogeneticTree$Builder,exec_36,10,19,0.0,false,0.012664012557766814
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,0,1.0,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,1,0.9473684210526315,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,2,0.8947368421052632,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,3,0.8421052631578947,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,4,0.7894736842105263,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,5,0.7368421052631579,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,6,0.6842105263157895,true,-1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,7,0.631578947368421,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,8,0.5789473684210527,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,9,0.5263157894736842,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,10,0.47368421052631576,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,11,0.42105263157894735,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,12,0.3684210526315789,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,13,0.3157894736842105,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,14,0.2631578947368421,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,15,0.21052631578947367,true,0.15343961021295174
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,16,0.15789473684210525,true,0.5120485460610255
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,17,0.10526315789473684,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,18,0.05263157894736842,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,0,19,0.0,true,-0.6872080864858857
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,0,1.0,true,-0.03431757059508661
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,1,0.9635997690481406,true,0.16139321185087924
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,2,0.8171579905622353,true,0.10881341061849785
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,3,0.7946134234744737,true,-0.22564291343891757
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,4,0.6548265404013025,true,-0.01813906332195774
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,5,0.5576892394636286,true,-0.008282907370437898
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,6,0.36764140856897914,true,0.8321752400621318
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,7,0.31727019616025254,true,-0.3920142797795966
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,8,0.31058162755195856,true,-0.7875714202519526
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,9,0.286137882793363,true,0.022743892436866704
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,10,0.2649275664713531,true,-0.38565889255498526
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,11,0.25760683440795773,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,12,0.13608172626383405,true,0.45649458514047825
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,13,0.10542632715214575,true,0.7166016838297163
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,14,0.09850392828512086,true,-1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,15,0.0774745215515088,true,-0.382762636453199
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,16,0.054615441410791686,true,0.35772740397146807
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,17,0.036365466590920124,true,0.6794691227071339
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,18,0.01818273329546006,true,0.7003345171982944
PT-20,hier.HierarchicalRockets$Builder,exec_41,1,19,0.0,true,-0.24501843894369368
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,0,1.0,true,0.0878839221631178
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,1,0.9477042117611241,true,0.37045292169159477
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,2,0.9062896902560729,true,0.9677845714998163
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,3,0.7270995787601637,true,1.0
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,4,0.6607903604748924,true,0.024200648084260354
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,5,0.606227518418174,true,0.5765211640289446
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,6,0.5543612420419742,true,0.760329549595397
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,7,0.46497244800194293,true,-0.39374070650615633
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,8,0.37381309638827953,true,0.021082224789046332
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,9,0.315990005614246,true,0.6960989906092196
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,10,0.270921381867413,true,-0.29551082699012643
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,11,0.20381553222552976,true,0.07598531834445509
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,12,0.14826991605443396,true,-0.6464929218113331
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,13,0.11914535289646479,true,-0.04736150647431103
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,14,0.10783748183830359,true,0.5932976401059915
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,15,0.09310445483524515,true,0.48316694394588966
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,16,0.08484419214377023,true,0.6859471184642988
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,17,0.07116282925277234,true,0.9764555671623544
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,18,0.05460971669443599,true,0.12897515919894195
PT-20,hier.HierarchicalRockets$Builder,exec_41,2,19,0.0,true,-0.035296479577934164
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,0,1.0,true,0.33684623271731234
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,1,0.9249402716583637,true,-0.016300497280355656
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,2,0.8487673731261236,true,-0.005559328305097785
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,3,0.748170893896516,true,0.26693385807500397
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,4,0.6569522622001059,true,0.25564659016537233
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,5,0.5309788832203458,true,0.2387141713877525
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,6,0.4866467949357879,true,0.3943741953399774
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,7,0.4371210685097193,true,-0.0584028778949291
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,8,0.3781829745569037,true,-0.4403664958945913
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,9,0.3064744703968749,true,0.18865735095549643
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,10,0.2365720685157096,true,0.04056300820072469
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,11,0.17774886190112352,true,-0.19567475032639403
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,12,0.13782516031402325,true,-0.13200379642311333
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,13,0.09985864991317253,true,0.15448465774518633
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,14,0.08575182737702253,true,0.506770907848474
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,15,0.07359682244045851,true,0.22755644566497873
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,16,0.06590524654081462,true,0.26105859225272954
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,17,0.05665699939500457,true,0.6403001110901789
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,18,0.03150591054129401,true,0.8195737745537569
PT-20,hier.HierarchicalRockets$Builder,exec_41,3,19,0.0,true,-0.19138990485128396
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,0,1.0,true,0.17600571990944705
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,1,0.9128330147136632,true,0.544626696599182
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,2,0.8549612951958774,true,0.44175124476523125
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,3,0.7949947326629023,true,0.2886947279302183
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,4,0.7286129426793356,true,0.2101751599796366
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,5,0.6516461324195858,true,0.32651256502685394
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,6,0.5821048257115664,true,0.2265129906290444
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,7,0.48265646796858563,true,0.1757168546831691
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,8,0.41924850492499705,true,0.37468969049786643
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,9,0.3493285048373929,true,0.08528117887775598
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,10,0.31419570793940704,true,0.1557925547819141
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,11,0.24534698145717518,true,0.30707260484342663
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,12,0.19189579314550909,true,0.05699322409901758
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,13,0.1543599874233852,true,-0.021918351692466906
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,14,0.12625618819846612,true,-0.06851259193795288
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,15,0.09429142654355874,true,-0.12962651060290273
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,16,0.062336213001289914,true,-0.02728671961424723
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,17,0.03755227466830215,true,-0.05766910370106806
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,18,0.01773629881345833,true,0.36023152546632164
PT-20,hier.HierarchicalRockets$Builder,exec_41,4,19,0.0,true,0.014699987854665515
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,0,1.0,true,0.24250581736015825
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,1,0.9079749470284189,true,0.4694906118419546
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,2,0.8551361828871432,true,0.38467062152406156
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,3,0.7982493847199963,true,0.11040627964887906
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,4,0.7206354887622898,true,0.4467603859163113
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,5,0.6491159993701537,true,0.3766763045466528
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,6,0.5965111582757106,true,0.49165319170990907
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,7,0.52150834366339,true,0.4260104395272738
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,8,0.455482149675539,true,0.27376081038775246
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,9,0.4021664023007514,true,0.22166122821344644
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,10,0.33880961471945326,true,0.23747002465064285
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,11,0.2805176335397241,true,0.36848072386648095
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,12,0.22511133961171947,true,0.145657062790247
