method,model,execFolder,isAdapt,round,chain,value
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,119,0.5327153998140777
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,120,0.5398601904560604
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,121,0.5461824406058577
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,122,0.5524741092902758
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,123,0.5588734450369282
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,124,0.5653588338766933
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,125,0.5727806293052995
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,126,0.5812833691361797
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,127,0.5894517882367911
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,128,0.5974110143386527
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,129,0.6057860894912002
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,130,0.6151858913923394
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,131,0.6246555654967234
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,132,0.6341753403528705
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,133,0.6431205740443199
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,134,0.6532512378288848
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,135,0.6669246265090039
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,136,0.6811083231946526
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,137,0.694672688848997
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,138,0.7098375383172983
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,139,0.7274505500341657
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,140,0.7470758030632974
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,141,0.7685093820345799
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,142,0.7913569009168989
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,143,0.8314267411287146
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,144,0.8842061371887446
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,145,0.9234457998416828
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,146,0.9561783910753183
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_4,false,9,147,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,0,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,0,1,0.8888888888888888
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,0,2,0.7777777777777778
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,0,3,0.6666666666666666
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,0,4,0.5555555555555556
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,0,5,0.4444444444444444
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,0,6,0.3333333333333333
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,0,7,0.2222222222222222
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,0,8,0.1111111111111111
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,1,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,1,1,0.7721641823480752
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,1,2,0.7142084960614805
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,1,3,0.3332341503076368
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,1,4,0.3167886557906081
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,1,5,0.22798129045445345
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,1,6,0.04826724930739022
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,1,7,0.01430214420412618
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,1,8,0.0017886053967061648
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,2,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,2,1,0.2482284433405139
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,2,2,0.11716945074015936
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,2,3,0.035606780571309095
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,2,4,0.021714951274122693
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,2,5,0.0017122958729275358
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,2,6,7.283871861647474E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,2,7,2.2893604571974088E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,2,8,4.3090850646747515E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,3,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,3,1,0.16191101439010783
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,3,2,0.023905729753929787
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,3,3,0.013529492063231393
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,3,4,0.0012729198783792363
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,3,5,4.21565290640417E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,3,6,2.0512770924546817E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,3,7,9.203845112182535E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,3,8,3.275662065483875E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,4,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,4,1,0.29408108939270583
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,4,2,0.07270352643757541
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,4,3,0.03187191735591358
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,4,4,0.014594041231438586
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,4,5,0.0037340786923793483
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,4,6,4.973311816210012E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,4,7,2.5674290411107254E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,4,8,1.8708582944272767E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,5,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,5,1,0.19672036512412913
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,5,2,0.08468323981608607
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,5,3,0.03763582684813291
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,5,4,0.008473176911295729
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,5,5,0.002164320301864207
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,5,6,7.257092275820132E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,5,7,1.4948020866214487E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,5,8,2.7978486500532245E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,6,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,6,1,0.31197793105610366
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,6,2,0.08765297819493985
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,6,3,0.01884812749885701
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,6,4,0.007048285446634124
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,6,5,0.0018983556486761486
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,6,6,4.940889403890183E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,6,7,1.1498547907211824E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,6,8,3.467165022750111E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,7,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,7,1,0.2611163277143668
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,7,2,0.04861246690920335
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,7,3,0.009780685571864157
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,7,4,0.0030186597681533148
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,7,5,7.37645212214155E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,7,6,2.5764671387705886E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,7,7,8.16478565136148E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,7,8,2.2344907912089607E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,8,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,8,1,0.2791893876109091
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,8,2,0.06799479100434785
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,8,3,0.014830059591857837
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,8,4,0.004220364965873207
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,8,5,0.001184609405648105
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,8,6,3.051595450224482E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,8,7,7.40262030093195E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,true,8,8,2.0362589677394708E-5
PT-10,demos.UnidentifiableProduct$Builder,exec_17,false,9,0,1.0
PT-10,demos.UnidentifiableProduct$Builder,exec_17,false,9,1,0.2500979979399702
PT-10,demos.UnidentifiableProduct$Builder,exec_17,false,9,2,0.07797816610067901
PT-10,demos.UnidentifiableProduct$Builder,exec_17,false,9,3,0.021071046569510025
PT-10,demos.UnidentifiableProduct$Builder,exec_17,false,9,4,0.0054792010073389606
PT-10,demos.UnidentifiableProduct$Builder,exec_17,false,9,5,0.0015507510360901321
PT-10,demos.UnidentifiableProduct$Builder,exec_17,false,9,6,4.031452773265153E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,false,9,7,1.0009074914967037E-4
PT-10,demos.UnidentifiableProduct$Builder,exec_17,false,9,8,2.420463978253721E-5
SSMC,demos.XY$Builder,exec_13,true,0,0,0.0
SSMC,demos.XY$Builder,exec_13,true,0,1,0.2
SSMC,demos.XY$Builder,exec_13,true,0,2,0.4
SSMC,demos.XY$Builder,exec_13,true,0,3,0.6000000000000001
SSMC,demos.XY$Builder,exec_13,true,0,4,0.8
SSMC,demos.XY$Builder,exec_13,true,0,5,1.0
SSMC,demos.XY$Builder,exec_13,true,1,0,0.0
SSMC,demos.XY$Builder,exec_13,true,1,1,0.13347963491370063
SSMC,demos.XY$Builder,exec_13,true,1,2,0.25822964187821656
SSMC,demos.XY$Builder,exec_13,true,1,3,0.3799064384783448
SSMC,demos.XY$Builder,exec_13,true,1,4,0.5600915891670837
SSMC,demos.XY$Builder,exec_13,true,1,5,0.7302782902068878
SSMC,demos.XY$Builder,exec_13,true,1,6,0.8740086517832276
SSMC,demos.XY$Builder,exec_13,true,1,7,1.0
SSMC,demos.XY$Builder,exec_13,true,2,0,0.0
SSMC,demos.XY$Builder,exec_13,true,2,1,0.16030830757093106
SSMC,demos.XY$Builder,exec_13,true,2,2,0.28802311113150014
SSMC,demos.XY$Builder,exec_13,true,2,3,0.36666103169737313
SSMC,demos.XY$Builder,exec_13,true,2,4,0.44905132122849867
SSMC,demos.XY$Builder,exec_13,true,2,5,0.5292745213392992
SSMC,demos.XY$Builder,exec_13,true,2,6,0.5946738621893883
SSMC,demos.XY$Builder,exec_13,true,2,7,0.6435603485287199
SSMC,demos.XY$Builder,exec_13,true,2,8,0.6998688960791161
SSMC,demos.XY$Builder,exec_13,true,2,9,0.7930325529414826
SSMC,demos.XY$Builder,exec_13,true,2,10,0.9043905805518329
SSMC,demos.XY$Builder,exec_13,true,2,11,1.0
SSMC,demos.XY$Builder,exec_13,true,3,0,0.0
SSMC,demos.XY$Builder,exec_13,true,3,1,0.0418869952020952
SSMC,demos.XY$Builder,exec_13,true,3,2,0.08490532465886548
SSMC,demos.XY$Builder,exec_13,true,3,3,0.17123132351621853
SSMC,demos.XY$Builder,exec_13,true,3,4,0.3154682144573904
SSMC,demos.XY$Builder,exec_13,true,3,5,0.3445992339010849
SSMC,demos.XY$Builder,exec_13,true,3,6,0.3968444085186311
SSMC,demos.XY$Builder,exec_13,true,3,7,0.4810428634162417
SSMC,demos.XY$Builder,exec_13,true,3,8,0.5473003086920789
SSMC,demos.XY$Builder,exec_13,true,3,9,0.5931477207734119
SSMC,demos.XY$Builder,exec_13,true,3,10,0.6523289917217812
SSMC,demos.XY$Builder,exec_13,true,3,11,0.7051970821823605
SSMC,demos.XY$Builder,exec_13,true,3,12,0.7578554711449917
SSMC,demos.XY$Builder,exec_13,true,3,13,0.8111340909575377
SSMC,demos.XY$Builder,exec_13,true,3,14,0.8642353149901052
SSMC,demos.XY$Builder,exec_13,true,3,15,0.9260808605093113
SSMC,demos.XY$Builder,exec_13,true,3,16,1.0
SSMC,demos.XY$Builder,exec_13,true,4,0,0.0
SSMC,demos.XY$Builder,exec_13,true,4,1,0.043530171813836595
SSMC,demos.XY$Builder,exec_13,true,4,2,0.1008050254915233
SSMC,demos.XY$Builder,exec_13,true,4,3,0.14038601257420363
SSMC,demos.XY$Builder,exec_13,true,4,4,0.17767693857848255
SSMC,demos.XY$Builder,exec_13,true,4,5,0.21608878557891456
SSMC,demos.XY$Builder,exec_13,true,4,6,0.2540415366877557
SSMC,demos.XY$Builder,exec_13,true,4,7,0.292241509089939
SSMC,demos.XY$Builder,exec_13,true,4,8,0.33070350261013903
SSMC,demos.XY$Builder,exec_13,true,4,9,0.383548545631415
SSMC,demos.XY$Builder,exec_13,true,4,10,0.4403562871974389
SSMC,demos.XY$Builder,exec_13,true,4,11,0.4900499783773205
SSMC,demos.XY$Builder,exec_13,true,4,12,0.526923123383202
SSMC,demos.XY$Builder,exec_13,true,4,13,0.5619255559199698
SSMC,demos.XY$Builder,exec_13,true,4,14,0.599172173670669
SSMC,demos.XY$Builder,exec_13,true,4,15,0.6462593437832719
SSMC,demos.XY$Builder,exec_13,true,4,16,0.6804797879437885
SSMC,demos.XY$Builder,exec_13,true,4,17,0.7131914003890071
SSMC,demos.XY$Builder,exec_13,true,4,18,0.7529141113692616
SSMC,demos.XY$Builder,exec_13,true,4,19,0.7872183670416003
SSMC,demos.XY$Builder,exec_13,true,4,20,0.819769315760758
SSMC,demos.XY$Builder,exec_13,true,4,21,0.8519488715704158
SSMC,demos.XY$Builder,exec_13,true,4,22,0.8981155566110317
SSMC,demos.XY$Builder,exec_13,true,4,23,0.9498489499439882
SSMC,demos.XY$Builder,exec_13,true,4,24,1.0
SSMC,demos.XY$Builder,exec_13,true,5,0,0.0
SSMC,demos.XY$Builder,exec_13,true,5,1,0.037950883505504435
SSMC,demos.XY$Builder,exec_13,true,5,2,0.07877234869284848
SSMC,demos.XY$Builder,exec_13,true,5,3,0.1138442986678802
SSMC,demos.XY$Builder,exec_13,true,5,4,0.142167381934362
SSMC,demos.XY$Builder,exec_13,true,5,5,0.17836878528551914
SSMC,demos.XY$Builder,exec_13,true,5,6,0.20858740818596616
SSMC,demos.XY$Builder,exec_13,true,5,7,0.23537314995766784
SSMC,demos.XY$Builder,exec_13,true,5,8,0.26379408509679647
SSMC,demos.XY$Builder,exec_13,true,5,9,0.2965618587952124
SSMC,demos.XY$Builder,exec_13,true,5,10,0.32475545375979614
SSMC,demos.XY$Builder,exec_13,true,5,11,0.3513575286755043
SSMC,demos.XY$Builder,exec_13,true,5,12,0.37726559535440995
SSMC,demos.XY$Builder,exec_13,true,5,13,0.40437810829406096
SSMC,demos.XY$Builder,exec_13,true,5,14,0.43192582538936547
SSMC,demos.XY$Builder,exec_13,true,5,15,0.4581561762489599
SSMC,demos.XY$Builder,exec_13,true,5,16,0.48384039961787373
SSMC,demos.XY$Builder,exec_13,true,5,17,0.5113251130826659
SSMC,demos.XY$Builder,exec_13,true,5,18,0.5420953631945753
SSMC,demos.XY$Builder,exec_13,true,5,19,0.5701925399501858
SSMC,demos.XY$Builder,exec_13,true,5,20,0.5881496535885876
SSMC,demos.XY$Builder,exec_13,true,5,21,0.6094487900754552
SSMC,demos.XY$Builder,exec_13,true,5,22,0.6352127657812071
SSMC,demos.XY$Builder,exec_13,true,5,23,0.6625406551555347
SSMC,demos.XY$Builder,exec_13,true,5,24,0.6900789020683535
SSMC,demos.XY$Builder,exec_13,true,5,25,0.7159425221225677
SSMC,demos.XY$Builder,exec_13,true,5,26,0.7410226567960305
SSMC,demos.XY$Builder,exec_13,true,5,27,0.7652704240370936
SSMC,demos.XY$Builder,exec_13,true,5,28,0.7887450722907369
SSMC,demos.XY$Builder,exec_13,true,5,29,0.8108474975066178
SSMC,demos.XY$Builder,exec_13,true,5,30,0.8414352564530334
SSMC,demos.XY$Builder,exec_13,true,5,31,0.8728289869250667
SSMC,demos.XY$Builder,exec_13,true,5,32,0.9036220069983716
SSMC,demos.XY$Builder,exec_13,true,5,33,0.9381341439412324
SSMC,demos.XY$Builder,exec_13,true,5,34,0.9700025642684682
SSMC,demos.XY$Builder,exec_13,true,5,35,1.0
SSMC,demos.XY$Builder,exec_13,true,6,0,0.0
SSMC,demos.XY$Builder,exec_13,true,6,1,0.021600986451606935
SSMC,demos.XY$Builder,exec_13,true,6,2,0.0492064662321377
SSMC,demos.XY$Builder,exec_13,true,6,3,0.08295634187334043
SSMC,demos.XY$Builder,exec_13,true,6,4,0.10552424702155716
SSMC,demos.XY$Builder,exec_13,true,6,5,0.12839684570898713
SSMC,demos.XY$Builder,exec_13,true,6,6,0.15020544644420858
SSMC,demos.XY$Builder,exec_13,true,6,7,0.16932478406261356
SSMC,demos.XY$Builder,exec_13,true,6,8,0.19097717228703928
SSMC,demos.XY$Builder,exec_13,true,6,9,0.21562717881757765
SSMC,demos.XY$Builder,exec_13,true,6,10,0.24038228425732147
SSMC,demos.XY$Builder,exec_13,true,6,11,0.25819782578464134
SSMC,demos.XY$Builder,exec_13,true,6,12,0.27858881242856687
SSMC,demos.XY$Builder,exec_13,true,6,13,0.3015789522991014
SSMC,demos.XY$Builder,exec_13,true,6,14,0.3272600977938373
SSMC,demos.XY$Builder,exec_13,true,6,15,0.35270535257569124
SSMC,demos.XY$Builder,exec_13,true,6,16,0.37642635720817336
SSMC,demos.XY$Builder,exec_13,true,6,17,0.3985396550534556
SSMC,demos.XY$Builder,exec_13,true,6,18,0.4179329428736062
SSMC,demos.XY$Builder,exec_13,true,6,19,0.43749348620191286
SSMC,demos.XY$Builder,exec_13,true,6,20,0.4598635111339789
SSMC,demos.XY$Builder,exec_13,true,6,21,0.48067482939842837
SSMC,demos.XY$Builder,exec_13,true,6,22,0.5039742169213497
SSMC,demos.XY$Builder,exec_13,true,6,23,0.5226689914445549
SSMC,demos.XY$Builder,exec_13,true,6,24,0.5379354802343518
SSMC,demos.XY$Builder,exec_13,true,6,25,0.5566499525271071
SSMC,demos.XY$Builder,exec_13,true,6,26,0.5763231313546398
SSMC,demos.XY$Builder,exec_13,true,6,27,0.5952556454254848
SSMC,demos.XY$Builder,exec_13,true,6,28,0.6139775612293743
SSMC,demos.XY$Builder,exec_13,true,6,29,0.6324970465457324
SSMC,demos.XY$Builder,exec_13,true,6,30,0.6479550490641278
SSMC,demos.XY$Builder,exec_13,true,6,31,0.662585777234882
SSMC,demos.XY$Builder,exec_13,true,6,32,0.6789425595258383
SSMC,demos.XY$Builder,exec_13,true,6,33,0.6964662482621958
SSMC,demos.XY$Builder,exec_13,true,6,34,0.7148984383781339
SSMC,demos.XY$Builder,exec_13,true,6,35,0.7305191066915496
SSMC,demos.XY$Builder,exec_13,true,6,36,0.7454779662488645
SSMC,demos.XY$Builder,exec_13,true,6,37,0.7606455969935204
SSMC,demos.XY$Builder,exec_13,true,6,38,0.7756677878154425
SSMC,demos.XY$Builder,exec_13,true,6,39,0.7911749154677722
SSMC,demos.XY$Builder,exec_13,true,6,40,0.808294237917197
SSMC,demos.XY$Builder,exec_13,true,6,41,0.8240677277585637
SSMC,demos.XY$Builder,exec_13,true,6,42,0.8406366945578124
SSMC,demos.XY$Builder,exec_13,true,6,43,0.8625316572582677
SSMC,demos.XY$Builder,exec_13,true,6,44,0.8829405507496709
SSMC,demos.XY$Builder,exec_13,true,6,45,0.9008261690713569
SSMC,demos.XY$Builder,exec_13,true,6,46,0.918676758371528
SSMC,demos.XY$Builder,exec_13,true,6,47,0.936885405894381
SSMC,demos.XY$Builder,exec_13,true,6,48,0.9568997842793304
SSMC,demos.XY$Builder,exec_13,true,6,49,0.9780453779378606
SSMC,demos.XY$Builder,exec_13,true,6,50,1.0
SSMC,demos.XY$Builder,exec_13,true,7,0,0.0
SSMC,demos.XY$Builder,exec_13,true,7,1,0.011809816322484012
SSMC,demos.XY$Builder,exec_13,true,7,2,0.026361398071113578
SSMC,demos.XY$Builder,exec_13,true,7,3,0.04577416892847916
SSMC,demos.XY$Builder,exec_13,true,7,4,0.064496366738825
SSMC,demos.XY$Builder,exec_13,true,7,5,0.08203558935063249
SSMC,demos.XY$Builder,exec_13,true,7,6,0.09543182114398951
SSMC,demos.XY$Builder,exec_13,true,7,7,0.1098472984179375
SSMC,demos.XY$Builder,exec_13,true,7,8,0.1284405602376489
SSMC,demos.XY$Builder,exec_13,true,7,9,0.14555019175829967
SSMC,demos.XY$Builder,exec_13,true,7,10,0.16066163800352387
SSMC,demos.XY$Builder,exec_13,true,7,11,0.17483090672666718
SSMC,demos.XY$Builder,exec_13,true,7,12,0.18910563987067264
SSMC,demos.XY$Builder,exec_13,true,7,13,0.20484776371481353
SSMC,demos.XY$Builder,exec_13,true,7,14,0.2201128586518157
SSMC,demos.XY$Builder,exec_13,true,7,15,0.23369188272809208
SSMC,demos.XY$Builder,exec_13,true,7,16,0.24843417145388344
SSMC,demos.XY$Builder,exec_13,true,7,17,0.2667673713389712
SSMC,demos.XY$Builder,exec_13,true,7,18,0.28499112696748086
SSMC,demos.XY$Builder,exec_13,true,7,19,0.29774109994393333
SSMC,demos.XY$Builder,exec_13,true,7,20,0.31431236199077145
SSMC,demos.XY$Builder,exec_13,true,7,21,0.33161362946229284
SSMC,demos.XY$Builder,exec_13,true,7,22,0.34691248582326073
SSMC,demos.XY$Builder,exec_13,true,7,23,0.36233481782418264
SSMC,demos.XY$Builder,exec_13,true,7,24,0.37772412321258364
SSMC,demos.XY$Builder,exec_13,true,7,25,0.3924935267177364
SSMC,demos.XY$Builder,exec_13,true,7,26,0.40809598170567074
SSMC,demos.XY$Builder,exec_13,true,7,27,0.4232410293524635
SSMC,demos.XY$Builder,exec_13,true,7,28,0.4368747130026704
SSMC,demos.XY$Builder,exec_13,true,7,29,0.452664693962614
SSMC,demos.XY$Builder,exec_13,true,7,30,0.4660578334071807
SSMC,demos.XY$Builder,exec_13,true,7,31,0.4768104736342729
SSMC,demos.XY$Builder,exec_13,true,7,32,0.49097839381509445
SSMC,demos.XY$Builder,exec_13,true,7,33,0.5061872122418389
SSMC,demos.XY$Builder,exec_13,true,7,34,0.5189849298133464
SSMC,demos.XY$Builder,exec_13,true,7,35,0.5323226243261596
SSMC,demos.XY$Builder,exec_13,true,7,36,0.5442964340633911
SSMC,demos.XY$Builder,exec_13,true,7,37,0.5547173775961733
SSMC,demos.XY$Builder,exec_13,true,7,38,0.565123376356664
SSMC,demos.XY$Builder,exec_13,true,7,39,0.5759345984464562
SSMC,demos.XY$Builder,exec_13,true,7,40,0.588776447857525
SSMC,demos.XY$Builder,exec_13,true,7,41,0.601156490046569
SSMC,demos.XY$Builder,exec_13,true,7,42,0.6127652213914198
SSMC,demos.XY$Builder,exec_13,true,7,43,0.6257715959296725
SSMC,demos.XY$Builder,exec_13,true,7,44,0.637900008584031
SSMC,demos.XY$Builder,exec_13,true,7,45,0.6493092093782531
SSMC,demos.XY$Builder,exec_13,true,7,46,0.6630235714169976
SSMC,demos.XY$Builder,exec_13,true,7,47,0.675685020490721
SSMC,demos.XY$Builder,exec_13,true,7,48,0.6870507517082416
SSMC,demos.XY$Builder,exec_13,true,7,49,0.6981321886123952
SSMC,demos.XY$Builder,exec_13,true,7,50,0.7104613730739094
SSMC,demos.XY$Builder,exec_13,true,7,51,0.7209066287571259
SSMC,demos.XY$Builder,exec_13,true,7,52,0.7305420360196682
SSMC,demos.XY$Builder,exec_13,true,7,53,0.743306462830884
SSMC,demos.XY$Builder,exec_13,true,7,54,0.7556167042045321
SSMC,demos.XY$Builder,exec_13,true,7,55,0.7671453675727207
SSMC,demos.XY$Builder,exec_13,true,7,56,0.7785468652504295
SSMC,demos.XY$Builder,exec_13,true,7,57,0.7908372586908252
SSMC,demos.XY$Builder,exec_13,true,7,58,0.803941713476454
SSMC,demos.XY$Builder,exec_13,true,7,59,0.8171754133065208
SSMC,demos.XY$Builder,exec_13,true,7,60,0.8297743419733359
SSMC,demos.XY$Builder,exec_13,true,7,61,0.8416916447007867
SSMC,demos.XY$Builder,exec_13,true,7,62,0.8536407831480282
SSMC,demos.XY$Builder,exec_13,true,7,63,0.8667106977540007
SSMC,demos.XY$Builder,exec_13,true,7,64,0.881419305956344
SSMC,demos.XY$Builder,exec_13,true,7,65,0.8931938141932492
SSMC,demos.XY$Builder,exec_13,true,7,66,0.9055692283567742
SSMC,demos.XY$Builder,exec_13,true,7,67,0.9201957507161629
SSMC,demos.XY$Builder,exec_13,true,7,68,0.935336042349544
SSMC,demos.XY$Builder,exec_13,true,7,69,0.9505651515003813
SSMC,demos.XY$Builder,exec_13,true,7,70,0.9663679420849529
SSMC,demos.XY$Builder,exec_13,true,7,71,0.982879573449093
SSMC,demos.XY$Builder,exec_13,true,7,72,1.0
SSMC,demos.XY$Builder,exec_13,true,8,0,0.0
SSMC,demos.XY$Builder,exec_13,true,8,1,0.010609270243216737
SSMC,demos.XY$Builder,exec_13,true,8,2,0.02129707583852856
SSMC,demos.XY$Builder,exec_13,true,8,3,0.032357492750494425
SSMC,demos.XY$Builder,exec_13,true,8,4,0.04402322636372306
SSMC,demos.XY$Builder,exec_13,true,8,5,0.05793211011083952
SSMC,demos.XY$Builder,exec_13,true,8,6,0.07054066329132523
SSMC,demos.XY$Builder,exec_13,true,8,7,0.08119635298837144
SSMC,demos.XY$Builder,exec_13,true,8,8,0.09209505655262441
SSMC,demos.XY$Builder,exec_13,true,8,9,0.10303035202271106
SSMC,demos.XY$Builder,exec_13,true,8,10,0.11392877149171932
SSMC,demos.XY$Builder,exec_13,true,8,11,0.12473236810887904
SSMC,demos.XY$Builder,exec_13,true,8,12,0.13558972704643407
SSMC,demos.XY$Builder,exec_13,true,8,13,0.14657124442796704
SSMC,demos.XY$Builder,exec_13,true,8,14,0.15782677610177806
SSMC,demos.XY$Builder,exec_13,true,8,15,0.1695419896355136
SSMC,demos.XY$Builder,exec_13,true,8,16,0.18063398407178724
SSMC,demos.XY$Builder,exec_13,true,8,17,0.19103530498805615
SSMC,demos.XY$Builder,exec_13,true,8,18,0.20160538323854021
SSMC,demos.XY$Builder,exec_13,true,8,19,0.21117414478264734
SSMC,demos.XY$Builder,exec_13,true,8,20,0.2206408020340274
SSMC,demos.XY$Builder,exec_13,true,8,21,0.23215799962475583
SSMC,demos.XY$Builder,exec_13,true,8,22,0.24236608698115913
SSMC,demos.XY$Builder,exec_13,true,8,23,0.25337870847649296
