method,model,execFolder,round,iteration,annealingParameter,logNormalization,deltaIterations,deltaAnnealingParameter
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,84,0.06679801264461968,-46.5707878899273,8,0.020160756243059318
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,94,0.0976385912167283,-65.12598941751075,10,0.030840578572108618
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,109,0.15274102355752772,-97.04316204293829,15,0.05510243234079942
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,122,0.20634567673925416,-127.58713729602313,13,0.05360465318172644
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,136,0.26572424192718497,-159.8471911431493,14,0.059378565187930804
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,145,0.3034158813602569,-179.93057615854218,9,0.03769163943307191
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,154,0.3402061841845483,-199.13121432602512,9,0.03679030282429141
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,162,0.37475093272448573,-216.3443575337799,8,0.03454474853993744
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,169,0.4049972037140457,-231.6382014212905,7,0.030246270989559954
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,177,0.4388966952376703,-248.09482646057833,8,0.03389949152362459
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,184,0.4699503600867158,-262.90549277090685,7,0.031053664849045537
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,192,0.5038492608514256,-278.6930517888361,8,0.03389890076470975
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,200,0.5362175250196743,-293.3557274424451,8,0.032368264168248784
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,208,0.5712169280915121,-308.77029399521257,8,0.0349994030718378
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,217,0.6095725482264989,-325.4303108014225,9,0.03835562013498672
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,225,0.6446244408763085,-340.2250465385882,8,0.03505189264980968
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,233,0.6825284665815979,-355.6282143245539,8,0.03790402570528939
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,240,0.7143516207189285,-368.68826806605654,7,0.03182315413733061
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,247,0.7478321375945698,-381.7841452531042,7,0.03348051687564124
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,255,0.7854958573092031,-396.1622108657929,8,0.03766371971463334
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,262,0.8209534901377501,-409.65734897009173,7,0.03545763282854697
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,269,0.8571262098249541,-422.79007101663404,7,0.036172719687204036
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,276,0.893939889420855,-435.9957056434824,7,0.03681367959590087
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,283,0.9323092892049837,-449.565245617434,7,0.03836939978412868
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,291,0.9784492425344317,-465.33138981087404,8,0.04613995332944798
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,0,1,0.4,0.6455681922496106,1,0.4
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,0,2,0.6000000000000001,4.828122573084463,1,0.20000000000000007
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,1,1,0.18622256936627873,0.38591271239497393,1,0.18622256936627873
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,1,3,0.4406197838498575,2.153940454842624,2,0.25439721448357877
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,1,4,0.5512981466052491,4.27974570286325,1,0.11067836275539161
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,2,2,0.23260108304994725,0.4725061224791385,2,0.23260108304994725
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,2,3,0.2799247449280359,1.2081259688630235,1,0.04732366187808862
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,2,5,0.3656698786097857,2.2709186406860646,2,0.08574513368174985
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,2,6,0.40716201527125157,3.159495707424577,1,0.04149213666146584
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,2,7,0.4608820647316706,4.129052498587141,1,0.05372004946041903
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,2,8,0.5330686139071725,5.958489166481964,1,0.07218654917550194
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,2,9,0.5733506312769088,9.163818852310072,1,0.040282017369736245
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,3,1,0.10378132972080778,-0.004214499481329348,1,0.10378132972080778
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,3,2,0.1458858463548621,0.2250018995499219,1,0.04210451663405432
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,3,4,0.22201443705062415,0.7764103504010222,2,0.07612859069576206
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,3,7,0.3383468348413359,1.966623972053208,3,0.11633239779071172
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,3,8,0.3671119386964281,2.985415408758823,1,0.028765103855092233
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,3,9,0.4048354903644896,3.6277201475725667,1,0.03772355166806152
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,3,12,0.4901605808639977,6.188037249820627,3,0.0853250904995081
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,3,13,0.5406990442878625,7.833593750535782,1,0.05053846342386481
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,4,2,0.09399345876188714,0.1878294135034686,2,0.09399345876188714
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,4,7,0.24654477063942412,1.0850907772740919,5,0.15255131187753698
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,4,8,0.2773468679885872,1.4936946509949673,1,0.030802097349163088
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,4,10,0.3227599791385154,2.4369357594468064,2,0.04541311114992819
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,4,13,0.39535586397085737,3.740809540773316,3,0.07259588483234197
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,4,14,0.42002476694686064,4.693388322662448,1,0.02466890297600327
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,4,16,0.46319769462178595,6.231398526830995,2,0.04317292767492531
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,4,19,0.5434684450152368,9.108387347788481,3,0.08027075039345088
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,4,21,0.6375550086206387,12.393147979700874,2,0.09408656360540191
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,5,3,0.09055602267145849,0.16093660387201902,3,0.09055602267145849
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,5,9,0.22457845938373708,1.1287074078747388,6,0.1340224367122786
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,5,13,0.2868438074593707,2.1269148446324566,4,0.062265348075633636
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,5,18,0.35843999185975606,3.4187696048724563,5,0.07159618440038534
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,5,21,0.4024795179872179,4.768283105495125,3,0.04403952612746187
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,5,24,0.4446040723502808,6.253035062244817,3,0.042124554363062894
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,5,27,0.5062041355843568,8.324865422994556,3,0.06160006323407602
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,5,31,0.6375943086406667,13.487247228653764,4,0.13139017305630984
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,6,12,0.20475779824767484,0.8081036053940154,12,0.20475779824767484
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,6,15,0.24484991448476576,1.3134673262651764,3,0.04009211623709091
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,6,20,0.3020066695600656,2.1989116605706216,5,0.05715675507529985
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,6,25,0.3569198066225072,3.296506724126259,5,0.05491313706244161
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,6,30,0.4048737014238502,4.742984911545079,5,0.04795389480134299
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,6,35,0.4566827361964017,6.43441189543003,5,0.0518090347725515
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,6,40,0.5346321700315926,9.392137844620486,5,0.07794943383519087
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,6,44,0.6510220112604221,14.0222014652268,4,0.11638984122882956
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,7,11,0.1398760627059171,0.45047673398845056,11,0.1398760627059171
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,7,27,0.28566941194460527,2.1741637197374466,16,0.14579334923868817
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,7,35,0.3478011671741658,3.546866487572995,8,0.06213175522956055
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,7,44,0.40810818361777146,5.245983109687346,9,0.06030701644360564
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,7,52,0.4664110751338918,7.419102473188474,8,0.058302891516120336
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,7,63,0.5942556340430701,12.636689229881034,11,0.12784455890917834
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,8,29,0.2231381573048739,1.2382267331274814,29,0.2231381573048739
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,8,52,0.35031637855943065,3.4588471318026137,23,0.12717822125455674
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,8,62,0.3998439296308063,4.8629738067523505,10,0.04952755107137563
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,8,74,0.46341087456816943,7.151784292525832,12,0.06356694493736315
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,8,86,0.5576360486173451,11.028067709560993,12,0.09422517404917563
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,9,45,0.2456074650121071,1.5822811124437584,45,0.2456074650121071
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,9,79,0.37424725851940543,4.182792711378305,34,0.12863979350729834
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,9,102,0.4556479079374296,7.015736437127774,23,0.08140064941802416
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,9,134,0.6669246265090039,16.262840346157873,32,0.21127671857157426
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,10,95,0.3303611867448418,3.1274897758755893,95,0.3303611867448418
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,10,145,0.4525245509370679,6.922659082906777,50,0.12216336419222612
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,10,200,0.8157623469359978,23.10322844896469,55,0.3632377959989299
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,11,178,0.4050878760423382,5.209001931527618,178,0.4050878760423382
SSMC,blang.validation.internals.fixtures.Ising$Builder,exec_22,11,269,0.6827269148528893,17.341203780381996,91,0.2776390388105511
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,0,1,0.4,-13.55961913427027,1,0.4
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,0,3,0.8,-18.663199378036257,2,0.4
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,1,1,0.025972133571468256,-0.9229217696054377,1,0.025972133571468256
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,1,2,0.08469112133654022,-2.054340804222874,1,0.058718987765071964
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,1,3,0.19985703252044126,-3.765874110967206,1,0.11516591118390104
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,1,4,0.5934939567825972,-4.913936416075774,1,0.3936369242621559
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,1,5,0.8017556834968637,-6.3112609874200984,1,0.20826172671426646
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,2,1,0.005629706379488924,-1.1841519693913458,1,0.005629706379488924
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,2,4,0.05302388941717674,-2.6467254153280333,3,0.04739418303768782
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,2,6,0.15072839524103365,-4.609891489422232,2,0.09770450582385691
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,2,7,0.3295108960478096,-6.040924613459177,1,0.17878250080677593
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,2,8,0.5852841364712346,-8.475244769785375,1,0.255773240423425
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,2,9,0.7489347228916745,-9.544093755419674,1,0.16365058642043995
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,1,2.2815888204125688E-4,-0.3954641059900581,1,2.2815888204125688E-4
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,2,7.47180515495247E-4,-0.601093990670972,1,5.190216334539902E-4
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,4,0.02062094934970407,-1.4204420209685864,2,0.019873768834208824
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,6,0.06991553346549877,-2.904054153571438,2,0.049294584115794696
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,7,0.09951609476569424,-3.8544683720025534,1,0.029600561300195477
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,8,0.12444691655846302,-4.709779421840246,1,0.024930821792768773
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,10,0.2895534034423615,-5.889570769183432,2,0.1651064868838985
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,11,0.39572899746088286,-6.7579521466262165,1,0.10617559401852134
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,12,0.5066751357757976,-7.475833191339638,1,0.11094613831491473
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,3,14,0.8138908966147265,-7.873861092442271,2,0.3072157608389289
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,2,6.706596259942318E-5,-0.401070452737212,2,6.706596259942318E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,4,0.00939832946514167,-0.7579891309743951,2,0.009331263502542247
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,6,0.02924159533388705,-1.7045140683505253,2,0.01984326586874538
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,8,0.05896339006833118,-2.5423609228539865,2,0.02972179473444413
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,10,0.09005531617738291,-3.3648361756075342,2,0.031091926109051732
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,13,0.1582780476875433,-4.223862485556209,3,0.0682227315101604
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,15,0.23765006894574398,-4.9287497199961505,2,0.07937202125820067
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,17,0.33695530191793116,-5.533550615889138,2,0.09930523297218719
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,19,0.5056965171590586,-5.921741258348911,2,0.16874121524112745
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,20,0.6160311944410013,-6.231721440673136,1,0.11033467728194268
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,4,22,0.8511446585017173,-6.48530443465329,2,0.23511346406071598
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,2,3.286467813718147E-5,-0.3472900675572652,2,3.286467813718147E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,5,0.0012504052447322156,-0.7605256234337125,3,0.0012175405665950342
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,7,0.00785572438180304,-1.171837327995565,2,0.006605319137070824
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,10,0.025126764181502614,-2.113270202117771,3,0.017271039799699572
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,13,0.052539454882879075,-3.0276527351487004,3,0.02741269070137646
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,16,0.09769912750237791,-3.987010910022277,3,0.04515967261949884
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,18,0.13779445886492298,-4.627133607670804,2,0.04009533136254506
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,20,0.18649208936843295,-5.416624268005856,2,0.048697630503509975
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,23,0.27281845948840705,-6.313203972229397,3,0.0863263701199741
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,26,0.3940473143096541,-7.077068501877866,3,0.12122885482124707
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,29,0.5543396511824263,-7.490124496287393,3,0.16029233687277222
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,5,32,0.7817519331360261,-7.81858247006237,3,0.22741228195359975
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,3,2.8005816751111785E-5,-0.2512560213329271,3,2.8005816751111785E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,8,2.067065655468487E-4,-0.41223937802274513,5,1.787007487957369E-4
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,14,0.014394889605554805,-1.2145335446423031,6,0.014188183040007957
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,17,0.028358122392342595,-1.8791829407148946,3,0.01396323278678779
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,21,0.060922437894327275,-2.968100501225106,4,0.03256431550198468
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,24,0.09550831513075232,-3.836415403450719,3,0.03458587723642505
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,27,0.13047793327920024,-4.468242785536893,3,0.034969618148447915
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,31,0.19686233287896698,-5.308149008960756,4,0.06638439959976675
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,35,0.2872883735700697,-6.035208107130556,4,0.09042604069110272
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,39,0.3962927799916109,-6.6413028760499575,4,0.10900440642154119
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,43,0.5655719080518574,-7.011324429586573,4,0.16927912806024653
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,6,47,0.8040743781353253,-7.136830298577626,4,0.23850247008346792
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,5,3.146053828450852E-5,-0.2838818318464593,5,3.146053828450852E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,10,1.5092327567894448E-4,-0.4567178388290447,5,1.1946273739443596E-4
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,16,0.010488150787484897,-1.0572492486513783,6,0.010337227511805953
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,21,0.02447630021166295,-1.7260346105138922,5,0.013988149424178054
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,25,0.04231237885198188,-2.308654907672584,4,0.017836078640318928
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,29,0.06488993174872447,-2.936634102208383,4,0.02257755289674259
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,35,0.1014331425747701,-3.659884550759609,6,0.03654321082604563
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,41,0.156845665569261,-4.397995422378363,6,0.0554125229944909
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,46,0.21683380525377757,-5.010709298084262,5,0.05998813968451658
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,52,0.3035416625063684,-5.59227058071764,6,0.08670785725259081
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,57,0.4180679708123106,-6.020451811046382,5,0.11452630830594224
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,7,65,0.6662107361266582,-6.4545684271210275,8,0.24814276531434754
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,6,2.5090860527014228E-5,-0.2937899944550635,6,2.5090860527014228E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,12,6.0532431468852606E-5,-0.49341396775707924,6,3.544157094183838E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,22,0.004891612331321497,-0.9280896949005903,10,0.004831079899852645
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,30,0.017527098960423666,-1.662826021719889,8,0.012635486629102168
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,38,0.0364037265131374,-2.5391650835315303,8,0.018876627552713732
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,46,0.06439613766007377,-3.444736943336717,8,0.027992411146936368
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,53,0.09925388423355153,-4.258447627745212,7,0.03485774657347776
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,59,0.13995164531689677,-4.984535580693134,6,0.040697761083345246
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,66,0.1946483204267717,-5.614480363901743,7,0.054696675109874915
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,74,0.2787916568417781,-6.25902405753585,8,0.0841433364150064
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,83,0.4076694688675921,-6.779994933177106,9,0.128877812025814
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,8,92,0.6204204207185672,-7.148431128479675,9,0.2127509518509751
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,9,2.540920691693389E-5,-0.298534610355075,9,2.540920691693389E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,18,5.965792588140022E-5,-0.4821815315529445,9,3.4248718964466326E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,33,0.005578247835048684,-0.9452143686136774,15,0.005518589909167284
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,45,0.020680426997730286,-1.7724973604526904,12,0.015102179162681601
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,57,0.043164504873091314,-2.675657755420432,12,0.02248407787536103
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,67,0.07147431498765153,-3.5190605161589534,10,0.028309810114560213
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,78,0.11054341159544503,-4.315017329748271,11,0.03906909660779351
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,90,0.16513235063379705,-5.068760278655143,12,0.05458893903835202
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,102,0.2420565755734682,-5.722215813368988,12,0.07692422493967116
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,116,0.3748692802958913,-6.365360898605603,14,0.13281270472242307
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,9,131,0.6039734569161944,-6.769693460339216,15,0.22910417662030313
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,12,2.2687971024373923E-5,-0.2951057494734801,12,2.2687971024373923E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,25,5.442230691326804E-5,-0.4922765137377372,13,3.173433588889412E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,47,0.004200579589161859,-0.8804905865115984,22,0.004146157282248591
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,65,0.019807743882213596,-1.75867777293855,18,0.015607164293051737
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,82,0.042352820791623384,-2.669763261338164,17,0.022545076909409788
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,100,0.07701875458991955,-3.615438301374363,18,0.03466593379829617
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,118,0.12562351054299176,-4.5237447316698844,18,0.048604755953072204
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,136,0.19516989664003218,-5.369772820414628,18,0.06954638609704042
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,154,0.2934674062204876,-6.06793420869003,18,0.09829750958045544
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,177,0.4880579660721438,-6.6996389610636236,23,0.1945905598516562
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,10,207,0.971806812566357,-6.836654806515621,30,0.48374884649421324
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,11,18,2.3389157956533164E-5,-0.28394182798850043,18,2.3389157956533164E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,11,43,7.653606207824596E-5,-0.463869808073901,25,5.3146904121712795E-5
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,11,83,0.011720539786481163,-1.284941164525522,40,0.011644003724402918
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,11,113,0.037040860522270534,-2.4076407356101903,30,0.02532032073578937
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,11,140,0.07387067266069394,-3.4827389453677036,27,0.03682981213842341
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,11,169,0.13053987823398489,-4.514436462892751,29,0.05666920557329094
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,11,206,0.2419254126101142,-5.646123338803298,37,0.1113855343761293
SSMC,blang.validation.internals.fixtures.Diffusion$Builder,exec_9,11,243,0.42432586043724585,-6.44981149973258,37,0.18240044782713166
SSMC,demos.XY$Builder,exec_18,0,1,0.4,-0.40197041990085713,1,0.4
SSMC,demos.XY$Builder,exec_18,0,2,0.6000000000000001,-0.45500577198587555,1,0.20000000000000007
SSMC,demos.XY$Builder,exec_18,0,3,0.8,2.590992014717341,1,0.19999999999999996
SSMC,demos.XY$Builder,exec_18,1,2,0.3799064384783448,0.2606211261082074,2,0.3799064384783448
SSMC,demos.XY$Builder,exec_18,1,3,0.5600915891670837,1.1940889144415956,1,0.18018515068873886
SSMC,demos.XY$Builder,exec_18,1,4,0.7302782902068878,3.8278904301593744,1,0.17018670103980416
SSMC,demos.XY$Builder,exec_18,1,5,0.8740086517832276,7.215561439750674,1,0.14373036157633978
SSMC,demos.XY$Builder,exec_18,2,1,0.28802311113150014,0.30813366895308514,1,0.28802311113150014
SSMC,demos.XY$Builder,exec_18,2,3,0.44905132122849867,1.510009456310287,2,0.16102821009699853
SSMC,demos.XY$Builder,exec_18,2,4,0.5292745213392992,2.27536733229242,1,0.08022320011080053
SSMC,demos.XY$Builder,exec_18,2,6,0.6435603485287199,4.200984139442289,2,0.11428582718942071
SSMC,demos.XY$Builder,exec_18,2,8,0.7930325529414826,6.505749454224105,2,0.14947220441276265
SSMC,demos.XY$Builder,exec_18,2,9,0.9043905805518329,9.132721611832423,1,0.1113580276103503
